--Game for all players in current generation--

[2013.06.24 08:57:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #689043 - Robot Genetic 2 - Score 274365]
[2013.06.24 08:58:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #689423 - Robot Genetic 2 - Score 274517]
[2013.06.24 08:58:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #689800 - Mutant Chromosome Child 2 - Score 274668]
[2013.06.24 08:59:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #690171 - Mutant Chromosome Child 2 - Score 274818]
[2013.06.24 08:59:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #690532 - Robot Genetic 2 - Score 274961]
[2013.06.24 09:00:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #690904 - Mutant Chromosome Child 2 - Score 275110]
[2013.06.24 09:00:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #691270 - Mutant Chromosome Child 2 - Score 275257]
[2013.06.24 09:01:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #691634 - Mutant Chromosome Child 2 - Score 275403]
[2013.06.24 09:01:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #691989 - Robot Genetic 2 - Score 275543]
[2013.06.24 09:02:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #692342 - Mutant Chromosome Child 2 - Score 275684]
[2013.06.24 09:02:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #692720 - Mutant Chromosome Child 2 - Score 275836]
[2013.06.24 09:03:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #693078 - Robot Genetic 2 - Score 275979]
[2013.06.24 09:03:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #693431 - Robot Genetic 2 - Score 276121]
[2013.06.24 09:04:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #693797 - Robot Genetic 2 - Score 276266]
[2013.06.24 09:04:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #694168 - Robot Genetic 2 - Score 276413]
[2013.06.24 09:05:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #694527 - Mutant Chromosome Child 2 - Score 276559]
[2013.06.24 09:05:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #694886 - Mutant Chromosome Child 2 - Score 276702]
[2013.06.24 09:06:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #695243 - Robot Genetic 2 - Score 276845]
[2013.06.24 09:06:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #695623 - Robot Genetic 2 - Score 276998]
[2013.06.24 09:07:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #695978 - Mutant Chromosome Child 2 - Score 277141]
[2013.06.24 09:07:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #696341 - Robot Genetic 2 - Score 277285]
[2013.06.24 09:08:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #696705 - Robot Genetic 2 - Score 277430]
[2013.06.24 09:08:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #697063 - Mutant Chromosome Child 2 - Score 277572]
[2013.06.24 09:09:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #697432 - Mutant Chromosome Child 2 - Score 277721]
[2013.06.24 09:09:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #697791 - Mutant Chromosome Child 2 - Score 277865]
[2013.06.24 09:10:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #698159 - Robot Genetic 2 - Score 278009]
[2013.06.24 09:10:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #698516 - Mutant Chromosome Child 2 - Score 278155]
[2013.06.24 09:11:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #698888 - Mutant Chromosome Child 2 - Score 278304]
[2013.06.24 09:11:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #699241 - Mutant Chromosome Child 2 - Score 278442]
[2013.06.24 09:12:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #699602 - Mutant Chromosome Child 2 - Score 278589]
[2013.06.24 09:12:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #699958 - Mutant Chromosome Child 2 - Score 278731]
[2013.06.24 09:13:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #700320 - Robot Genetic 2 - Score 278876]
[2013.06.24 09:13:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #700682 - Robot Genetic 2 - Score 279020]
[2013.06.24 09:14:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #701054 - Mutant Chromosome Child 2 - Score 279170]
[2013.06.24 09:14:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #701435 - Robot Genetic 2 - Score 279322]
[2013.06.24 09:15:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #701795 - Robot Genetic 2 - Score 279467]
[2013.06.24 09:15:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #702151 - Robot Genetic 2 - Score 279608]
[2013.06.24 09:16:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #702510 - Mutant Chromosome Child 2 - Score 279752]
[2013.06.24 09:16:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #702874 - Robot Genetic 2 - Score 279897]
[2013.06.24 09:17:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #703243 - Robot Genetic 2 - Score 280044]
[2013.06.24 09:17:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #703622 - Robot Genetic 2 - Score 280194]
[2013.06.24 09:18:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #703999 - Mutant Chromosome Child 2 - Score 280348]
[2013.06.24 09:18:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #704369 - Robot Genetic 2 - Score 280495]
[2013.06.24 09:19:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #704732 - Mutant Chromosome Child 2 - Score 280639]
[2013.06.24 09:19:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #705075 - Mutant Chromosome Child 2 - Score 280778]
[2013.06.24 09:20:00 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #705445 - Mutant Chromosome Child 2 - Score 280928]
[2013.06.24 09:20:30 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #705819 - Robot Genetic 2 - Score 281075]
[2013.06.24 09:21:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #706182 - Mutant Chromosome Child 2 - Score 281220]
[2013.06.24 09:21:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #706534 - Mutant Chromosome Child 2 - Score 281362]
[2013.06.24 09:22:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #706903 - Robot Genetic 2 - Score 281510]
[2013.06.24 09:22:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #707264 - Robot Genetic 2 - Score 281651]
[2013.06.24 09:23:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #707603 - Robot Genetic 2 - Score 281789]
[2013.06.24 09:23:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #707959 - Robot Genetic 2 - Score 281931]
[2013.06.24 09:24:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #708330 - Mutant Chromosome Child 2 - Score 282080]
[2013.06.24 09:24:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #708694 - Mutant Chromosome Child 2 - Score 282225]
[2013.06.24 09:25:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #709046 - Mutant Chromosome Child 2 - Score 282368]
[2013.06.24 09:25:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #709402 - Mutant Chromosome Child 2 - Score 282509]
[2013.06.24 09:26:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #709777 - Mutant Chromosome Child 2 - Score 282659]
[2013.06.24 09:26:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #710150 - Robot Genetic 2 - Score 282807]
[2013.06.24 09:27:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #710512 - Mutant Chromosome Child 2 - Score 282952]
[2013.06.24 09:27:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #710886 - Robot Genetic 2 - Score 283101]
[2013.06.24 09:28:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #711247 - Robot Genetic 2 - Score 283247]
[2013.06.24 09:28:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #711600 - Mutant Chromosome Child 2 - Score 283386]
[2013.06.24 09:29:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #711969 - Robot Genetic 2 - Score 283535]
[2013.06.24 09:29:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #712349 - Mutant Chromosome Child 2 - Score 283688]
[2013.06.24 09:30:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #712716 - Mutant Chromosome Child 2 - Score 283835]
[2013.06.24 09:30:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #713074 - Mutant Chromosome Child 2 - Score 283976]
[2013.06.24 09:31:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #713454 - Robot Genetic 2 - Score 284131]
[2013.06.24 09:31:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #713809 - Mutant Chromosome Child 2 - Score 284272]
[2013.06.24 09:32:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #714175 - Robot Genetic 2 - Score 284418]
[2013.06.24 09:32:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #714538 - Robot Genetic 2 - Score 284562]
[2013.06.24 09:33:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #714904 - Robot Genetic 2 - Score 284710]
[2013.06.24 09:33:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #715278 - Robot Genetic 2 - Score 284858]
[2013.06.24 09:34:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #715643 - Mutant Chromosome Child 2 - Score 285004]
[2013.06.24 09:34:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #715995 - Robot Genetic 2 - Score 285143]
[2013.06.24 09:35:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #716355 - Mutant Chromosome Child 2 - Score 285289]
[2013.06.24 09:35:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #716711 - Robot Genetic 2 - Score 285431]
[2013.06.24 09:36:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #717081 - Mutant Chromosome Child 2 - Score 285580]
[2013.06.24 09:36:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #717463 - Mutant Chromosome Child 2 - Score 285733]
[2013.06.24 09:37:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #717821 - Robot Genetic 2 - Score 285873]
[2013.06.24 09:37:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #718191 - Mutant Chromosome Child 2 - Score 286025]
[2013.06.24 09:38:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #718551 - Mutant Chromosome Child 2 - Score 286170]
[2013.06.24 09:38:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #718915 - Robot Genetic 2 - Score 286315]
[2013.06.24 09:39:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #719278 - Mutant Chromosome Child 2 - Score 286460]
[2013.06.24 09:39:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #719646 - Robot Genetic 2 - Score 286606]
[2013.06.24 09:40:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #720022 - Robot Genetic 2 - Score 286756]
[2013.06.24 09:40:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #720397 - Robot Genetic 2 - Score 286903]
[2013.06.24 09:41:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #720768 - Mutant Chromosome Child 2 - Score 287055]
[2013.06.24 09:41:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #721130 - Robot Genetic 2 - Score 287201]
[2013.06.24 09:42:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #721482 - Robot Genetic 2 - Score 287342]
[2013.06.24 09:42:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #721845 - Mutant Chromosome Child 2 - Score 287486]
[2013.06.24 09:43:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #722222 - Robot Genetic 2 - Score 287636]
[2013.06.24 09:43:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #722585 - Mutant Chromosome Child 2 - Score 287781]
[2013.06.24 09:44:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #722948 - Mutant Chromosome Child 2 - Score 287927]
[2013.06.24 09:44:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #723311 - Robot Genetic 2 - Score 288072]
[2013.06.24 09:45:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #723676 - Robot Genetic 2 - Score 288219]
[2013.06.24 09:45:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #724039 - Robot Genetic 2 - Score 288363]
[2013.06.24 09:46:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #724403 - Robot Genetic 2 - Score 288507]
[2013.06.24 09:46:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #724763 - Robot Genetic 2 - Score 288653]
[2013.06.24 09:47:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #725109 - Robot Genetic 2 - Score 288791]
[2013.06.24 09:47:31 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #725473 - Robot Genetic 2 - Score 288938]
[2013.06.24 09:48:01 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #725834 - Robot Genetic 2 - Score 289082]
[2013.06.24 09:48:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #726203 - Mutant Chromosome Child 2 - Score 289229]
[2013.06.24 09:49:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #726556 - Mutant Chromosome Child 2 - Score 289369]
[2013.06.24 09:49:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #726922 - Mutant Chromosome Child 2 - Score 289514]
[2013.06.24 09:50:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #727287 - Robot Genetic 2 - Score 289661]
[2013.06.24 09:50:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #727662 - Mutant Chromosome Child 2 - Score 289812]
[2013.06.24 09:51:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #728030 - Robot Genetic 2 - Score 289959]
[2013.06.24 09:51:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #728395 - Robot Genetic 2 - Score 290105]
[2013.06.24 09:52:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #728761 - Robot Genetic 2 - Score 290251]
[2013.06.24 09:52:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #729111 - Mutant Chromosome Child 2 - Score 290393]
[2013.06.24 09:53:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #729473 - Mutant Chromosome Child 2 - Score 290537]
[2013.06.24 09:53:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #729831 - Robot Genetic 2 - Score 290681]
[2013.06.24 09:54:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #730191 - Mutant Chromosome Child 2 - Score 290826]
[2013.06.24 09:54:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #730564 - Mutant Chromosome Child 2 - Score 290974]
[2013.06.24 09:55:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #730933 - Robot Genetic 2 - Score 291120]
[2013.06.24 09:55:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #731288 - Mutant Chromosome Child 2 - Score 291262]
[2013.06.24 09:56:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #731642 - Robot Genetic 2 - Score 291405]
[2013.06.24 09:56:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #732004 - Mutant Chromosome Child 2 - Score 291551]
[2013.06.24 09:57:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #732373 - Robot Genetic 2 - Score 291696]
[2013.06.24 09:57:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #732739 - Mutant Chromosome Child 2 - Score 291843]
[2013.06.24 09:58:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #733120 - Mutant Chromosome Child 2 - Score 291994]
[2013.06.24 09:58:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #733478 - Mutant Chromosome Child 2 - Score 292140]
[2013.06.24 09:59:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #733847 - Robot Genetic 2 - Score 292287]
[2013.06.24 09:59:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #734201 - Robot Genetic 2 - Score 292428]
[2013.06.24 10:00:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #734563 - Robot Genetic 2 - Score 292573]
[2013.06.24 10:00:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #734932 - Mutant Chromosome Child 2 - Score 292722]
[2013.06.24 10:01:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #735305 - Mutant Chromosome Child 2 - Score 292870]
[2013.06.24 10:01:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #735665 - Mutant Chromosome Child 2 - Score 293015]
[2013.06.24 10:02:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #736023 - Robot Genetic 2 - Score 293157]
[2013.06.24 10:02:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #736385 - Robot Genetic 2 - Score 293301]
[2013.06.24 10:03:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #736747 - Robot Genetic 2 - Score 293447]
[2013.06.24 10:03:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #737101 - Mutant Chromosome Child 2 - Score 293589]
[2013.06.24 10:04:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #737464 - Mutant Chromosome Child 2 - Score 293732]
[2013.06.24 10:04:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #737826 - Robot Genetic 2 - Score 293879]
[2013.06.24 10:05:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #738193 - Mutant Chromosome Child 2 - Score 294025]
[2013.06.24 10:05:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #738563 - Robot Genetic 2 - Score 294171]
[2013.06.24 10:06:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #738935 - Robot Genetic 2 - Score 294322]
[2013.06.24 10:06:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #739303 - Robot Genetic 2 - Score 294467]
[2013.06.24 10:07:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #739666 - Robot Genetic 2 - Score 294616]
[2013.06.24 10:07:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #740039 - Mutant Chromosome Child 2 - Score 294763]
[2013.06.24 10:08:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #740391 - Robot Genetic 2 - Score 294904]
[2013.06.24 10:08:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #740749 - Robot Genetic 2 - Score 295046]
[2013.06.24 10:09:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #741112 - Mutant Chromosome Child 2 - Score 295194]
[2013.06.24 10:09:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #741478 - Mutant Chromosome Child 2 - Score 295340]
[2013.06.24 10:10:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #741839 - Mutant Chromosome Child 2 - Score 295482]
[2013.06.24 10:10:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #742201 - Mutant Chromosome Child 2 - Score 295627]
[2013.06.24 10:11:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #742559 - Mutant Chromosome Child 2 - Score 295771]
[2013.06.24 10:11:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #742916 - Robot Genetic 2 - Score 295913]
[2013.06.24 10:12:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #743265 - Robot Genetic 2 - Score 296053]
[2013.06.24 10:12:32 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #743620 - Mutant Chromosome Child 2 - Score 296195]
[2013.06.24 10:13:02 Generation #1 - Crossover&Mutation Robot Genetic 2 - Move #743985 - Robot Genetic 2 - Score 296340]
